"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72493023230","2015-12-02T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","35","51","0.00",,,,"54","30.09","BKN:07 170","29.99","10.00","44","070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/02/15 20:53:02 METAR KOAK 030453Z 07005KT 10SM BKN170 11/02 A3009 RMK AO2 SLP188 T01060017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-02T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","35","50","0.00",,"+0.02","6","57","30.07","BKN:07 160","29.98","10.00","43","080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11112/02/15 21:53:02 METAR KOAK 030553Z 08003KT 10SM BKN160 10/02 A3008 RMK AO2 SLP183 T01000017 10128 20100 56008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-02T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","35","49","0.00",,,,"59","30.05","FEW:02 200","29.96","10.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/02/15 22:53:02 METAR KOAK 030653Z 00000KT 10SM FEW200 09/02 A3005 RMK AO2 SLP176 T00940017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-02T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","36","48","0.00",,,,"63","30.05","FEW:02 200","29.96","10.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10312/02/15 23:53:02 METAR KOAK 030753Z 00000KT 10SM FEW200 09/02 A3005 RMK AO2 SLP175 T00890022 401330061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"50",,,"30.07",,"3.2","0","-0.7","15","56","43","090","15","0.00","0","0.0","100","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD74324 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 43AVERAGE STATION PRESSURE(D):30.067 MINIMUM SEA LEVEL PRESSURE:30.05 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG): 90 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.2 24 HR AVG TEMP (F): 50DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 56 LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0706","1650",
"72493023230","2015-12-03T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","34","42","0.00",,"+0.04","6","73","30.04","SCT:04 200","29.94","8.00","39","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10312/03/15 00:53:02 METAR KOAK 030853Z 04005KT 8SM SCT200 06/01 A3004 RMK AO2 SLP172 T00560011 56012 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","36","45","0.00",,,,"71","30.02","CLR:00","29.93","9.00","41","050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09412/03/15 01:53:02 METAR KOAK 030953Z 05003KT 9SM CLR 07/02 A3003 RMK AO2 SLP167 T00720022 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","36","44","0.00",,,,"73","30.02","BKN:07 200","29.92","9.00","40","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09712/03/15 02:53:02 METAR KOAK 031053Z 06003KT 9SM BKN200 07/02 A3002 RMK AO2 SLP165 T00670022 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","35","44","0.00",,"+0.04","8","71","29.99","BKN:07 200","29.91","9.00","40","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11512/03/15 03:53:02 METAR KOAK 031153Z 14003KT 9SM BKN200 07/02 A3000 RMK AO2 SLP157 T00670017 10100 20056 58015 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","37","44","0.00",,,,"76","29.99","BKN:07 200","29.91","9.00","41","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09712/03/15 04:53:02 METAR KOAK 031253Z 09003KT 9SM BKN200 07/03 A3000 RMK AO2 SLP157 T00670028 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","36","43","0.00",,,,"76","29.99","FEW:02 20 OVC:08 180","29.89","9.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10412/03/15 05:53:02 METAR KOAK 031353Z 00000KT 9SM FEW020 OVC180 06/02 A2999 RMK AO2 SLP156 T00610022 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","37","45","0.00",,"+0.02","8","74","29.98","FEW:02 20 OVC:08 180","29.88","10.00","41","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11112/03/15 06:53:02 METAR KOAK 031453Z 11003KT 10SM FEW020 OVC180 07/03 A2998 RMK AO2 SLP151 T00720028 58006 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","38","49","0.00",,,,"66","29.99","SCT:04 20 BKN:07 35 BKN:07 160","29.89","10.00","44","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/03/15 07:53:02 METAR KOAK 031553Z 15005KT 10SM SCT020 BKN035 BKN160 09/03 A2999 RMK AO2 SLP155 T00940033 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","43","55","0.00",,,,"64","29.96","SCT:04 20 BKN:07 35 BKN:07 160","29.88","10.00","49","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/03/15 08:53:02 METAR KOAK 031653Z 12007KT 10SM SCT020 BKN035 BKN160 13/06 A2997 RMK AO2 SLP147 T01280061 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","46","59","0.00",,"+0.03","8","62","29.95","BKN:07 41 OVC:08 49","29.85","10.00","52","150",,"26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14112/03/15 09:53:02 METAR KOAK 031753Z 15023KT 10SM BKN041 OVC049 15/08 A2995 RMK AO2 PK WND 15027/1735 SLP141 T01500078 10150 20050 58010 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T10:34:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","46","55","0.02","+RA:02 BR:1 |RA |",,,"72",,"OVC:08 33","29.86","2.00","50","150",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12712/03/15 10:34:02 SPECI KOAK 031834Z 15015KT 2SM +RA BR OVC033 13/08 A2996 RMK AO2 PK WND 15030/1758 RAB23 P0002 T01280078 (LM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T10:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","48","55",,"-RA:02 BR:1 |RA |",,,"77",,"BKN:07 32 OVC:08 46","29.86","4.00","51","140",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12912/03/15 10:51:02 SPECI KOAK 031851Z 14015KT 4SM -RA BR BKN032 OVC046 13/09 A2996 RMK AO2 PK WND 15030/1758 RAB23 P0004 FIBI (LM)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","48","55","0.04","-RA:02 BR:1 |RA |",,,"77","29.96","BKN:07 30 OVC:08 46","29.86","2.50","51","140",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14512/03/15 10:53:02 METAR KOAK 031853Z 14015KT 2 1/2SM -RA BR BKN030 OVC046 13/09 A2996 RMK AO2 PK WND 15030/1758 RAB23 SLP146 P0004 T01280089 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T11:09:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","50","55","T","-RA:02 BR:1 |RA |",,,"83",,"BKN:07 27 OVC:08 32","29.88","5.00","52","160",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11012/03/15 11:09:02 SPECI KOAK 031909Z 16014KT 5SM -RA BR BKN027 OVC032 13/10 A2997 RMK AO2 P0000 T01280100 (LM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","52","56","T","-RA:02 BR:1 |RA |",,,"87","29.95","BKN:07 32 BKN:07 42 OVC:08 50","29.85","5.00","54","150",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13312/03/15 11:53:02 METAR KOAK 031953Z 15017KT 5SM -RA BR BKN032 BKN042 OVC050 13/11 A2995 RMK AO2 RAE23B47 SLP142 P0000 T01330111 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T12:21:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","53","55","0.07","+RA:02 BR:1 |RA |",,,"93",,"FEW:02 13 BKN:07 28 OVC:08 35","29.88","1.50","54","230","30","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14912/03/15 12:21:02 SPECI KOAK 032021Z 23019G26KT 1 1/2SM +RA BR FEW013 BKN028 OVC035 13/12 A2998 RMK AO2 PK WND 24026/2021 PRESRR P0007 T01280117 (LM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T12:30:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","52","54","0.09","+RA:02 BR:1 |RA |",,,"93",,"FEW:02 13 BKN:07 28 OVC:08 35","29.89","1.25","53","230","30","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16012/03/15 12:30:02 SPECI KOAK 032030Z 23015G26KT 1 1/4SM +RA BR FEW013 BKN028 OVC035 12/11 A2999 RMK AO2 PK WND 24026/2021 WSHFT 2010 PRESRR P0009 T01220111 (LM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T12:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","53","54","0.09","RA:02 BR:1 |RA |",,,"97",,"FEW:02 13 OVC:08 35","29.89","3.00","53","210",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13812/03/15 12:37:02 SPECI KOAK 032037Z 21008KT 3SM RA BR FEW013 OVC035 12/12 A2999 RMK AO2 PK WND 24026/2021 WSHFT 2010 P0009 T01220117 (LM)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","53","54","0.09","-RA:02 |RA |","-0.03","3","97","29.97","BKN:07 38 BKN:07 50 OVC:08 60","29.88","10.00","53","180",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16312/03/15 12:53:02 METAR KOAK 032053Z 18009KT 10SM -RA BKN038 BKN050 OVC060 12/12 A2998 RMK AO2 PK WND 24026/2021 WSHFT 2010 SLP150 P0009 60013 T01220117 53009 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","52","56","T","-RA:02 |RA |",,,"87","29.98","BKN:07 33 BKN:07 60 OVC:08 80","29.88","10.00","54","200",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13112/03/15 13:53:02 METAR KOAK 032153Z 20013KT 10SM -RA BKN033 BKN060 OVC080 13/11 A2998 RMK AO2 RAE04B21 SLP151 P0000 T01330111 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T14:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","48","55",,,,,"77",,"BKN:07 15 BKN:07 32 OVC:08 95","29.88","10.00","51","210",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/03/15 14:51:02 SPECI KOAK 032251Z 21010KT 10SM BKN015 BKN032 OVC095 13/09 A2998 RMK AO2 RAE44 P0000 FIBI (LM)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","49","56","T",,,,"77","29.98","BKN:07 15 BKN:07 32 OVC:08 95","29.88","10.00","52","190",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12412/03/15 14:53:02 METAR KOAK 032253Z 19011KT 10SM BKN015 BKN032 OVC095 13/09 A2998 RMK AO2 RAE44 SLP152 P0000 T01330094 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","49","57","0.00",,"-0.02","3","74","29.99","FEW:02 15 SCT:04 37 BKN:07 50","29.91","10.00","53","200",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13712/03/15 15:53:02 METAR KOAK 032353Z 20013KT 10SM FEW015 SCT037 BKN050 14/09 A3000 RMK AO2 SLP157 60013 T01390094 10139 20122 53007 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","48","57","T",,,,"72","30.01","FEW:02 33 BKN:07 50 BKN:07 70","29.91","10.00","52","240",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12212/03/15 16:53:01 METAR KOAK 040053Z 24013KT 10SM FEW033 BKN050 BKN070 14/09 A3001 RMK AO2 RAB02E11 SLP163 P0000 T01390089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","49","55","0.00",,,,"80","30.04","SCT:04 36 SCT:04 50 BKN:07 70","29.94","10.00","52","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/03/15 17:53:01 METAR KOAK 040153Z 23009KT 10SM SCT036 SCT050 BKN070 13/09 A3004 RMK AO2 SLP173 T01280094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T18:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","48","55","T",,"-0.06","1","77","30.06","FEW:02 35 SCT:04 55 BKN:07 70","29.96","10.00","51","230",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13412/03/15 18:53:02 METAR KOAK 040253Z 23010KT 10SM FEW035 SCT055 BKN070 13/09 A3006 RMK AO2 RAB20E35 SLP178 P0000 60000 T01280089 51020","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","47","54","0.00",,,,"77","30.09","FEW:02 30 FEW:02 50 SCT:04 65","29.99","10.00","50","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/03/15 19:53:02 METAR KOAK 040353Z 25005KT 10SM FEW030 FEW050 SCT065 12/08 A3009 RMK AO2 SLP188 T01220083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","47","53","0.00",,,,"80","30.09","FEW:02 30 FEW:02 70","30.00","10.00","50","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/03/15 20:53:02 METAR KOAK 040453Z 18007KT 10SM FEW030 FEW070 12/08 A3010 RMK AO2 SLP191 T01170083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","46","51","0.00",,"-0.05","1","83","30.11","FEW:02 70","30.01","10.00","49","140",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11712/03/15 21:53:02 METAR KOAK 040553Z 14007KT 10SM FEW070 11/08 A3011 RMK AO2 SLP195 60000 T01060078 10144 20106 51018","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","46","50","0.00",,,,"86","30.10","FEW:02 70","30.01","10.00","48","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09312/03/15 22:53:02 METAR KOAK 040653Z 12006KT 10SM FEW070 10/08 A3011 RMK AO2 SLP194 T01000078","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","45","49","0.00",,,,"86","30.13","CLR:00","30.03","10.00","47","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/03/15 23:53:02 METAR KOAK 040753Z 10004KT 10SM CLR 09/07 A3013 RMK AO2 SLP202 T00940072 401500050","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-03T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"50",,,"29.91",,"9.9","0","-0.5","15","59","41","150","34","0.24","0","0.0","150","28","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD76024 HR PRECIPITATION (IN): 0.24 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE(D):29.914 MINIMUM SEA LEVEL PRESSURE:29.94 TIME OF OCCURRENCE:1002 PEAK WIND SPEED (MPH): 34 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 28FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.9 24 HR AVG TEMP (F): 50DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 59 LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.04T     0.09T    T     0.00T     0.00T     0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0707","1650",
"72493023230","2015-12-04T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","45","48","0.00",,"-0.03","3","89","30.14","FEW:02 30","30.04","10.00","47","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10412/04/15 00:53:02 METAR KOAK 040853Z 12004KT 10SM FEW030 09/07 A3014 RMK AO2 SLP205 T00890072 53009 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-04T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","44","46","0.00",,,,"93","30.15","CLR:00","30.05","10.00","45","070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09512/04/15 01:53:02 METAR KOAK 040953Z 07004KT 10SM CLR 08/07 A3015 RMK AO2 SLP209 T00780067 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-04T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","44","47","0.00",,,,"90","30.16","FEW:02 30","30.06","10.00","46","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09812/04/15 02:53:02 METAR KOAK 041053Z 11004KT 10SM FEW030 08/07 A3016 RMK AO2 SLP213 T00830067 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493023230","2015-12-04T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","44","46","0.00",,"-0.03","1","93","30.16","FEW:02 20","30.07","10.00","45","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12212/04/15 03:53:02 METAR KOAK 041153Z 12005KT 10SM FEW020 08/07 A3017 RMK AO2 SLP215 70013 T00780067 10106 20072 51010 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
